Dataset,Fold,Model,Versao,MSE,MAE
compactiv,3,BAGGING,Hardness-RO,7.445757020757021,1.8778388278388278
compactiv,4,SVR,Original,58.02897437356803,5.418665860760949
compactiv,4,SVR,RO,87.71130874465568,6.952222287943088
compactiv,4,SVR,Hardness-RO,170.2082005032572,6.8915622298489465
compactiv,4,NNET,Original,89691.0661523882,109.49882454079093
compactiv,4,NNET,RO,119709.02395829436,251.59381354498672
compactiv,4,NNET,Hardness-RO,461010.5518026375,600.741024823958
compactiv,4,XGB,Original,5.336895942687988,1.653988242149353
compactiv,4,XGB,RO,6.288845539093018,1.7535525560379028
compactiv,4,XGB,Hardness-RO,6.873284339904785,1.8331619501113892
compactiv,4,RF,Original,5.960129242979242,1.7134004884004883
compactiv,4,RF,RO,6.513956288156289,1.807851037851038
compactiv,4,RF,Hardness-RO,6.605304517704517,1.8224297924297923
compactiv,4,BAGGING,Original,6.704230769230769,1.8044566544566543
compactiv,4,BAGGING,RO,7.301843711843712,1.9233211233211231
compactiv,4,BAGGING,Hardness-RO,7.394365079365078,1.935225885225885
compactiv,5,SVR,Original,57.966498313953885,5.466847271992168
compactiv,5,SVR,RO,82.299520019432,6.932139797784122
compactiv,5,SVR,Hardness-RO,59.95201036986744,5.715911275914652
compactiv,5,NNET,Original,161685.0229845191,120.03147992228736
compactiv,5,NNET,RO,170408.71461146965,144.22521227972527
compactiv,5,NNET,Hardness-RO,345651.9134136976,512.7762282917433
compactiv,5,XGB,Original,5.2860894203186035,1.6342438459396362
compactiv,5,XGB,RO,6.3602495193481445,1.788858413696289
compactiv,5,XGB,Hardness-RO,6.049244403839111,1.7627376317977905
compactiv,5,RF,Original,5.835260927960928,1.696214896214896
compactiv,5,RF,RO,6.5293268620268625,1.7916727716727718
compactiv,5,RF,Hardness-RO,6.267547619047618,1.7867765567765566
compactiv,5,BAGGING,Original,6.468083028083028,1.80989010989011
compactiv,5,BAGGING,RO,7.544395604395605,1.9197802197802194
compactiv,5,BAGGING,Hardness-RO,6.891538461538461,1.907814407814408
concreteStrength,1,SVR,Original,197.9009625796354,11.507331430770217
concreteStrength,1,SVR,RO,464.8179356014351,18.115075285549374
concreteStrength,1,SVR,Hardness-RO,215.90552303831657,12.210848041408322
concreteStrength,1,NNET,Original,59.78701658883802,6.046318447863549
concreteStrength,1,NNET,RO,58.331643777007365,5.785777601370684
concreteStrength,1,NNET,Hardness-RO,47.59859457333837,5.474177220221236
concreteStrength,1,XGB,Original,21.21804757371494,2.996374957538346
concreteStrength,1,XGB,RO,39.421678134909975,4.336167665222316
concreteStrength,1,XGB,Hardness-RO,35.076069535362755,4.16227253719441
concreteStrength,1,RF,Original,32.41304656566865,3.8652845446139636
concreteStrength,1,RF,RO,46.748482206475934,4.862593762433058
concreteStrength,1,RF,Hardness-RO,42.50826802796586,4.655398655628151
concreteStrength,1,BAGGING,Original,38.54325201914779,4.272668284789644
concreteStrength,1,BAGGING,RO,59.77300273383063,5.546702726875656
concreteStrength,1,BAGGING,Hardness-RO,41.369980117610865,4.647122775446737
concreteStrength,2,SVR,Original,251.98778981803906,12.535514507307797
concreteStrength,2,SVR,RO,495.9223985724174,19.4450352523058
concreteStrength,2,SVR,Hardness-RO,223.63844005990677,12.465544012929385
concreteStrength,2,NNET,Original,55.42940089314456,5.599893095039889
concreteStrength,2,NNET,RO,70.04163017058143,6.2293865569456734
concreteStrength,2,NNET,Hardness-RO,64.18658930498242,5.917195520445525
concreteStrength,2,XGB,Original,26.37409402179386,3.0080477428436283
concreteStrength,2,XGB,RO,38.76635751368859,4.07288241247529
concreteStrength,2,XGB,Hardness-RO,40.06577797396145,4.451866560723018
concreteStrength,2,RF,Original,30.943951467959867,3.6597539788488196
concreteStrength,2,RF,RO,40.61498900206592,4.419087621447064
concreteStrength,2,RF,Hardness-RO,42.573998241099,4.5491214927586965
concreteStrength,2,BAGGING,Original,36.07621951941748,4.02845145631068
concreteStrength,2,BAGGING,RO,47.6571040488955,4.871392695280984
concreteStrength,2,BAGGING,Hardness-RO,46.17345537707447,4.750707575686507
concreteStrength,3,SVR,Original,218.24065879054731,11.742031414608908
concreteStrength,3,SVR,RO,419.30427268222024,17.145919252698185
concreteStrength,3,SVR,Hardness-RO,230.58474792718206,12.44296080150888
concreteStrength,3,NNET,Original,53.8269934358157,5.400657518331791
concreteStrength,3,NNET,RO,99.28204843433298,7.348160226923357
concreteStrength,3,NNET,Hardness-RO,79.33024450043636,6.6687329766440975
concreteStrength,3,XGB,Original,22.006753472516145,2.850484268966231
concreteStrength,3,XGB,RO,34.23072526734541,3.8886339947783832
concreteStrength,3,XGB,Hardness-RO,32.88191881622409,3.874409290424828
concreteStrength,3,RF,Original,25.22595682932472,3.20350035136384
concreteStrength,3,RF,RO,33.480503173451034,4.0331279026127165
concreteStrength,3,RF,Hardness-RO,35.8516658865169,4.158160908561598
concreteStrength,3,BAGGING,Original,28.56951061859358,3.423564158576052
concreteStrength,3,BAGGING,RO,34.26093747262415,4.242247878323399
concreteStrength,3,BAGGING,Hardness-RO,41.85622274808031,4.426746727458101
concreteStrength,4,SVR,Original,211.03518255157041,11.764317237777968
concreteStrength,4,SVR,RO,403.6021934057083,16.79917639279703
concreteStrength,4,SVR,Hardness-RO,244.8459306923637,12.927489669354648
concreteStrength,4,NNET,Original,46.27887665705441,5.146862109983161
concreteStrength,4,NNET,RO,63.01111015826777,6.235577501068106
concreteStrength,4,NNET,Hardness-RO,44.91615166870458,5.127302910770218
concreteStrength,4,XGB,Original,18.98425390358417,2.9479533320491758
concreteStrength,4,XGB,RO,32.53481384001336,4.064785041253543
concreteStrength,4,XGB,Hardness-RO,31.204944242677932,4.044648156814205
concreteStrength,4,RF,Original,24.560191530239862,3.652593365695791
concreteStrength,4,RF,RO,37.02824062867971,4.512331690041413
concreteStrength,4,RF,Hardness-RO,35.217716643346385,4.511209034677785
concreteStrength,4,BAGGING,Original,27.562934741603293,3.764070792880259
concreteStrength,4,BAGGING,RO,40.94093545615696,4.747102074681974
concreteStrength,4,BAGGING,Hardness-RO,39.37452643398005,4.842199304921249
concreteStrength,5,SVR,Original,181.33553010645673,10.73773957000056
concreteStrength,5,SVR,RO,499.21752058322136,19.41976346119118
concreteStrength,5,SVR,Hardness-RO,205.67196130349234,11.914124912875119
concreteStrength,5,NNET,Original,37.394907494647285,4.652149264305617
concreteStrength,5,NNET,RO,83.71932525354977,6.6925832852851395
concreteStrength,5,NNET,Hardness-RO,52.37813935331662,5.727379193773205
concreteStrength,5,XGB,Original,15.800588869825066,2.82060976880268
concreteStrength,5,XGB,RO,32.53774436379101,4.16246919631958
concreteStrength,5,XGB,Hardness-RO,30.123762388510567,4.005645272060505
concreteStrength,5,RF,Original,18.091483503119523,3.16480625982432
concreteStrength,5,RF,RO,34.24945124053316,4.434882883191389
concreteStrength,5,RF,Hardness-RO,29.212353671474382,4.06600006392676
concreteStrength,5,BAGGING,Original,23.369399640608645,3.433718388811836
concreteStrength,5,BAGGING,RO,43.41545900761145,5.000331650424528
concreteStrength,5,BAGGING,Hardness-RO,33.00450948797079,4.361421723282609
cpu_small,1,SVR,Original,51.943037575368926,5.244488360314191
cpu_small,1,SVR,RO,78.35636652859796,6.585476163189629
cpu_small,1,SVR,Hardness-RO,53.05946362449497,5.494542963740336
cpu_small,1,NNET,Original,223885.48336919842,324.50221043922147
cpu_small,1,NNET,RO,265633.90477131144,240.50363152305223
cpu_small,1,NNET,Hardness-RO,142276.15762420918,194.67359491374313
cpu_small,1,XGB,Original,7.989964008331299,1.9650870561599731
cpu_small,1,XGB,RO,9.35237979888916,2.131542205810547
cpu_small,1,XGB,Hardness-RO,8.65631103515625,2.0965189933776855
cpu_small,1,RF,Original,8.285147773032337,1.9980964002440513
cpu_small,1,RF,RO,9.266093288590605,2.13496644295302
cpu_small,1,RF,Hardness-RO,8.959432519829164,2.1364307504575963
cpu_small,1,BAGGING,Original,8.92091519219036,2.110189139719341
cpu_small,1,BAGGING,RO,10.608517388651617,2.286882245271507
cpu_small,1,BAGGING,Hardness-RO,9.852342892007321,2.244600366076876
cpu_small,2,SVR,Original,57.25885893626951,5.289827595959166
cpu_small,2,SVR,RO,73.90229900148833,6.5455458639956055
cpu_small,2,SVR,Hardness-RO,59.8006729884144,5.916526057072454
cpu_small,2,NNET,Original,3630862.4666713416,909.079518199192
cpu_small,2,NNET,RO,246266.00661341226,177.24719028820783
cpu_small,2,NNET,Hardness-RO,142981.15310966223,241.30073357147808
cpu_small,2,XGB,Original,7.219866752624512,1.8895328044891357
cpu_small,2,XGB,RO,7.856125354766846,2.0100293159484863
cpu_small,2,XGB,Hardness-RO,8.187762260437012,2.091566801071167
cpu_small,2,RF,Original,7.653299511897499,1.9366503965832826
cpu_small,2,RF,RO,8.224810311165346,2.0544539353264186
cpu_small,2,RF,Hardness-RO,8.483660951799878,2.1186516168395366
cpu_small,2,BAGGING,Original,8.558676021964612,2.037522879804759
cpu_small,2,BAGGING,RO,9.093752287980475,2.1477730323367905
cpu_small,2,BAGGING,Hardness-RO,9.37685784014643,2.234960341671751
cpu_small,3,SVR,Original,58.09022609912078,5.487608971554339
cpu_small,3,SVR,RO,78.52953068376513,6.722758508189987
cpu_small,3,SVR,Hardness-RO,57.51042406990976,5.7316636620995265
cpu_small,3,NNET,Original,107457.8105756063,171.2121004251797
cpu_small,3,NNET,RO,201641.2077527953,389.74614450977754
cpu_small,3,NNET,Hardness-RO,84099.83005041828,208.37660208558356
cpu_small,3,XGB,Original,7.321925640106201,1.9448089599609375
cpu_small,3,XGB,RO,8.724993705749512,2.134446620941162
cpu_small,3,XGB,Hardness-RO,8.106284141540527,2.105247974395752
cpu_small,3,RF,Original,9.306189377289378,2.0513431013431016
cpu_small,3,RF,RO,9.598657264957266,2.203833943833944
cpu_small,3,RF,Hardness-RO,9.779770757020758,2.1744261294261293
cpu_small,3,BAGGING,Original,11.07769230769231,2.1625152625152624
cpu_small,3,BAGGING,RO,10.759999999999998,2.3028083028083026
cpu_small,3,BAGGING,Hardness-RO,12.29453601953602,2.309340659340659
cpu_small,4,SVR,Original,57.96816174786476,5.4315988954835035
cpu_small,4,SVR,RO,84.14229138342665,6.911074968324718
cpu_small,4,SVR,Hardness-RO,58.045824564063516,5.629276890959928
cpu_small,4,NNET,Original,154729.92968866442,274.8423122506588
cpu_small,4,NNET,RO,173839.2603110196,225.59818855027012
cpu_small,4,NNET,Hardness-RO,68661.94200159007,136.9645538164656
cpu_small,4,XGB,Original,10.830301284790039,1.955013394355774
cpu_small,4,XGB,RO,11.54809284210205,2.1293368339538574
cpu_small,4,XGB,Hardness-RO,7.410224437713623,1.982239842414856
cpu_small,4,RF,Original,8.565714468864469,1.9388949938949938
cpu_small,4,RF,RO,9.559551831501832,2.0736080586080585
cpu_small,4,RF,Hardness-RO,9.298203174603174,2.07967032967033
cpu_small,4,BAGGING,Original,9.745238095238095,2.067765567765568
cpu_small,4,BAGGING,RO,11.127429792429792,2.2227716727716724
cpu_small,4,BAGGING,Hardness-RO,10.263730158730157,2.165628815628816
cpu_small,5,SVR,Original,58.74227088250237,5.383488925020639
cpu_small,5,SVR,RO,77.05991195657583,6.644801470333706
cpu_small,5,SVR,Hardness-RO,58.06941167623613,5.613512279989308
cpu_small,5,NNET,Original,97415.85737857794,215.3102313637847
cpu_small,5,NNET,RO,156209.84330163777,284.64881044880735
cpu_small,5,NNET,Hardness-RO,64856.73587327341,143.1022950175068
cpu_small,5,XGB,Original,7.692911624908447,1.9718602895736694
cpu_small,5,XGB,RO,8.598283767700195,2.0947110652923584
cpu_small,5,XGB,Hardness-RO,11.49946117401123,2.173051118850708
cpu_small,5,RF,Original,8.150146825396824,2.0085653235653234
cpu_small,5,RF,RO,8.76467442002442,2.100934065934066
cpu_small,5,RF,Hardness-RO,8.778789865689866,2.1262515262515262
cpu_small,5,BAGGING,Original,9.287893772893774,2.15952380952381
cpu_small,5,BAGGING,RO,9.8342673992674,2.2202075702075703
cpu_small,5,BAGGING,Hardness-RO,10.14645299145299,2.262087912087912
debutanizer,1,SVR,Original,0.01102896173906687,0.07062077346140934
debutanizer,1,SVR,RO,0.01322725296038684,0.08440351628083914
debutanizer,1,SVR,Hardness-RO,0.01248866689493843,0.07337330525524373
debutanizer,1,NNET,Original,0.012907305216105176,0.08111106420184537
debutanizer,1,NNET,RO,0.015364359108072455,0.08958095763138998
debutanizer,1,NNET,Hardness-RO,0.016541938385770043,0.08662393622796663
debutanizer,1,XGB,Original,0.0049212855632792835,0.04463158438141294
debutanizer,1,XGB,RO,0.00894807011575999,0.06481299850286633
debutanizer,1,XGB,Hardness-RO,0.008220211064536707,0.05831240786647527
debutanizer,1,RF,Original,0.005838976003598623,0.04412933793653444
debutanizer,1,RF,RO,0.009066031079229075,0.06395591972509958
debutanizer,1,RF,Hardness-RO,0.007655812993077,0.05297703085648944
debutanizer,1,BAGGING,Original,0.006897705739019366,0.047421040724425885
debutanizer,1,BAGGING,RO,0.011082698843433074,0.06954134655012913
debutanizer,1,BAGGING,Hardness-RO,0.0087645236121569,0.059725372328900087
debutanizer,2,SVR,Original,0.014645207589979406,0.08181431101068318
debutanizer,2,SVR,RO,0.018376551659014553,0.09799021782315823
debutanizer,2,SVR,Hardness-RO,0.01651826449100284,0.08338062791455603
debutanizer,2,NNET,Original,0.01759490101785492,0.09071714926761816
debutanizer,2,NNET,RO,0.020876053136044456,0.1080834305392483
debutanizer,2,NNET,Hardness-RO,0.019950262522376805,0.09380489084039957
debutanizer,2,XGB,Original,0.00658615952581931,0.04703440353451749
debutanizer,2,XGB,RO,0.012861758712667213,0.07443625417668275
debutanizer,2,XGB,Hardness-RO,0.01128542086425841,0.06076703817491892
debutanizer,2,RF,Original,0.006560475284869108,0.04579631583256784
debutanizer,2,RF,RO,0.012533546205614879,0.07011380056771581
debutanizer,2,RF,Hardness-RO,0.009458295830031717,0.05451445267357342
debutanizer,2,BAGGING,Original,0.007307369911681238,0.047209093920668056
debutanizer,2,BAGGING,RO,0.013617732959605415,0.0713393710585196
debutanizer,2,BAGGING,Hardness-RO,0.010862150668632149,0.058568018215627335
debutanizer,3,SVR,Original,0.01068630071694928,0.07448733586207695
debutanizer,3,SVR,RO,0.016894449905281713,0.09725216485583477
debutanizer,3,SVR,Hardness-RO,0.01172898377007736,0.07476561216328804
debutanizer,3,NNET,Original,0.014132560656913436,0.08650539232828618
debutanizer,3,NNET,RO,0.023222658667210013,0.11737203759295489
debutanizer,3,NNET,Hardness-RO,0.01495253290040246,0.08549377366325309
debutanizer,3,XGB,Original,0.004435824600045183,0.045919529624467596
debutanizer,3,XGB,RO,0.012040114488887642,0.07668235002688811
debutanizer,3,XGB,Hardness-RO,0.007800896274296718,0.0618575468066218
debutanizer,3,RF,Original,0.00441956753881029,0.04259151819102296
debutanizer,3,RF,RO,0.01175629712057216,0.0706993876380224
debutanizer,3,RF,Hardness-RO,0.007373414626567354,0.05641508350808029
debutanizer,3,BAGGING,Original,0.0041872896397900025,0.04175340945511483
debutanizer,3,BAGGING,RO,0.013443058743481279,0.07571830315557282
debutanizer,3,BAGGING,Hardness-RO,0.008723638151362864,0.06215338679805587
debutanizer,4,SVR,Original,0.011487581637481288,0.07508642680801013
debutanizer,4,SVR,RO,0.014288647061735603,0.08920742625126167
debutanizer,4,SVR,Hardness-RO,0.013204383360299759,0.07747847721673955
debutanizer,4,NNET,Original,0.01436145019254128,0.08079768340545168
debutanizer,4,NNET,RO,0.015270760382566667,0.0893683624479833
debutanizer,4,NNET,Hardness-RO,0.017432279658118954,0.08771080948282638
debutanizer,4,XGB,Original,0.003930468893197951,0.038187590284223985
debutanizer,4,XGB,RO,0.008655682579948448,0.06571899622715889
debutanizer,4,XGB,Hardness-RO,0.007343987359301325,0.055453652136499665
debutanizer,4,RF,Original,0.004211562918143034,0.040480189274321524
debutanizer,4,RF,RO,0.009119437552497361,0.06631939813525507
debutanizer,4,RF,Hardness-RO,0.007097259129239785,0.05285388096490935
debutanizer,4,BAGGING,Original,0.005086044749541406,0.0453057770605428
debutanizer,4,BAGGING,RO,0.011210385187309857,0.07191901579301359
debutanizer,4,BAGGING,Hardness-RO,0.008872096445952406,0.05977260219337329
debutanizer,5,SVR,Original,0.012772808864991594,0.0792347849111465
debutanizer,5,SVR,RO,0.017243170698070222,0.10213657035241766
debutanizer,5,SVR,Hardness-RO,0.014285327620745145,0.08204192933098871
debutanizer,5,NNET,Original,0.01639012392651454,0.09224523085438127
debutanizer,5,NNET,RO,0.01922569562586291,0.10662354933078329
debutanizer,5,NNET,Hardness-RO,0.018228193747714467,0.09746083981231965
debutanizer,5,XGB,Original,0.0039047764803565384,0.04456930107098606
debutanizer,5,XGB,RO,0.013370044899539555,0.08420305791610092
debutanizer,5,XGB,Hardness-RO,0.00996037632622864,0.06236002321632619
debutanizer,5,RF,Original,0.004687103528530073,0.04556875274874478
debutanizer,5,RF,RO,0.011383500654841599,0.07442078980523885
debutanizer,5,RF,Hardness-RO,0.009520685103386616,0.057353881488300965
debutanizer,5,BAGGING,Original,0.004862761878768291,0.04731132306066946
debutanizer,5,BAGGING,RO,0.013530288437465593,0.07955394455046128
debutanizer,5,BAGGING,Hardness-RO,0.011265931952692048,0.059740209696190205
fuel_consumption_country,1,SVR,Original,1.3109378868719692,0.7927445146956813
fuel_consumption_country,1,SVR,RO,1.206994336925808,0.8275111128915248
fuel_consumption_country,1,SVR,Hardness-RO,1.2177130079050318,0.80926201976842
fuel_consumption_country,1,NNET,Original,538.4805277223433,18.268317659692116
fuel_consumption_country,1,NNET,RO,2787.4417376887877,22.31394346573425
fuel_consumption_country,1,NNET,Hardness-RO,382.0216097809072,12.49288191036216
fuel_consumption_country,1,XGB,Original,0.15183530777811574,0.26166264882506457
fuel_consumption_country,1,XGB,RO,0.28214237534371706,0.37035590812099556
fuel_consumption_country,1,XGB,Hardness-RO,0.22204369701615972,0.3433493533147969
fuel_consumption_country,1,RF,Original,0.2338315639361033,0.3289867799811141
fuel_consumption_country,1,RF,RO,0.3681142332057673,0.4278756187606027
fuel_consumption_country,1,RF,Hardness-RO,0.25593369490554313,0.3615692539121059
fuel_consumption_country,1,BAGGING,Original,0.2649257337897388,0.3510174693106705
fuel_consumption_country,1,BAGGING,RO,0.4309459425802439,0.4487470862258261
fuel_consumption_country,1,BAGGING,Hardness-RO,0.29694018251704085,0.3953015159107265
fuel_consumption_country,2,SVR,Original,1.217043619106056,0.7216241053772257
fuel_consumption_country,2,SVR,RO,1.2562887225940527,0.8389505383704886
fuel_consumption_country,2,SVR,Hardness-RO,1.4115858559315058,0.836241966908083
fuel_consumption_country,2,NNET,Original,10231.461429045823,22.726932761713627
fuel_consumption_country,2,NNET,RO,12291.478523258727,26.438628441315117
fuel_consumption_country,2,NNET,Hardness-RO,7525.398868895209,16.892940772686373
fuel_consumption_country,2,XGB,Original,0.23138802234777242,0.27667823202549224
fuel_consumption_country,2,XGB,RO,0.4080892045843876,0.41634239799240147
fuel_consumption_country,2,XGB,Hardness-RO,0.29503159849562016,0.3507497071544442
fuel_consumption_country,2,RF,Original,0.29921123618980155,0.30907082152974524
fuel_consumption_country,2,RF,RO,0.5266970992556262,0.4501175706348356
fuel_consumption_country,2,RF,Hardness-RO,0.33693709383717324,0.35238566664508103
fuel_consumption_country,2,BAGGING,Original,0.37992011331444764,0.3519546742209632
fuel_consumption_country,2,BAGGING,RO,0.5313552849589428,0.46144464016000153
fuel_consumption_country,2,BAGGING,Hardness-RO,0.3442454184405584,0.38642198990182103
fuel_consumption_country,3,SVR,Original,0.941615237975731,0.7032345295971516
fuel_consumption_country,3,SVR,RO,2.010944451506487,1.0892915943688457
fuel_consumption_country,3,SVR,Hardness-RO,0.9751313683447238,0.7324300069080453
fuel_consumption_country,3,NNET,Original,1735.6358607883583,14.541836002763553
fuel_consumption_country,3,NNET,RO,6064.974620048572,24.260210579940146
fuel_consumption_country,3,NNET,Hardness-RO,4837.472678669045,15.534151225868609
fuel_consumption_country,3,XGB,Original,0.17520369302951921,0.2565232305283587
fuel_consumption_country,3,XGB,RO,0.2934249776171509,0.37101426286670375
fuel_consumption_country,3,XGB,Hardness-RO,0.22180519128607332,0.3292999895706393
fuel_consumption_country,3,RF,Original,0.18434749008498563,0.29121813031161503
fuel_consumption_country,3,RF,RO,0.31484494785962447,0.3813386081616144
fuel_consumption_country,3,RF,Hardness-RO,0.2644492442062575,0.35251429381181
fuel_consumption_country,3,BAGGING,Original,0.2659674220963173,0.3141359773371105
fuel_consumption_country,3,BAGGING,RO,0.4170243002162289,0.4210032061342218
fuel_consumption_country,3,BAGGING,Hardness-RO,0.2420191421762101,0.35144303633887686
fuel_consumption_country,4,SVR,Original,1.228219896023711,0.7494376601884054
fuel_consumption_country,4,SVR,RO,1.0771654865529205,0.7830426472548668
fuel_consumption_country,4,SVR,Hardness-RO,1.20640624362743,0.7702104107122097
fuel_consumption_country,4,NNET,Original,3227.1332993551882,15.972526596058712
fuel_consumption_country,4,NNET,RO,2630.0235991588465,18.41036104759613
fuel_consumption_country,4,NNET,Hardness-RO,3768.9443896782554,16.809293622739023
fuel_consumption_country,4,XGB,Original,0.1010974713627525,0.21648691963541608
fuel_consumption_country,4,XGB,RO,0.4949074912815259,0.4207099186462316
fuel_consumption_country,4,XGB,Hardness-RO,0.26743282083044334,0.32740336004802933
fuel_consumption_country,4,RF,Original,0.16174340218759856,0.27730736543909357
fuel_consumption_country,4,RF,RO,0.3637458688341802,0.40403402766381763
fuel_consumption_country,4,RF,Hardness-RO,0.3809049874651864,0.3593693318095794
fuel_consumption_country,4,BAGGING,Original,0.203771671388102,0.30181303116147323
fuel_consumption_country,4,BAGGING,RO,0.39092572899568245,0.4304559878768942
fuel_consumption_country,4,BAGGING,Hardness-RO,0.40935102528813566,0.3787870536447346
fuel_consumption_country,5,SVR,Original,1.1612533396914122,0.7377467973077727
fuel_consumption_country,5,SVR,RO,1.4341445493014646,0.8997293419564766
fuel_consumption_country,5,SVR,Hardness-RO,1.1709870154494626,0.7819890892037681
fuel_consumption_country,5,NNET,Original,566.7424728530419,13.880725014377168
fuel_consumption_country,5,NNET,RO,1421.278769694067,23.467113113146812
fuel_consumption_country,5,NNET,Hardness-RO,375.90602802592275,11.68818505641587
fuel_consumption_country,5,XGB,Original,0.2109383491518496,0.27722979729825803
fuel_consumption_country,5,XGB,RO,0.4674270185407195,0.4439885918389667
fuel_consumption_country,5,XGB,Hardness-RO,0.2547353354123039,0.32703918719833547
fuel_consumption_country,5,RF,Original,0.3148698892045456,0.31833806818181815
fuel_consumption_country,5,RF,RO,0.4959482227948764,0.4461678162941023
fuel_consumption_country,5,RF,Hardness-RO,0.2700708048558076,0.3277715546126542
fuel_consumption_country,5,BAGGING,Original,0.35192926136363617,0.33281249999999996
fuel_consumption_country,5,BAGGING,RO,0.5265662317671936,0.4691680778174097
fuel_consumption_country,5,BAGGING,Hardness-RO,0.28314979628324344,0.3284434794301976
forestFires,1,SVR,Original,576.0729016792341,8.684378401792673
forestFires,1,SVR,RO,515.0617625525701,12.279763996388187
forestFires,1,SVR,Hardness-RO,588.4869837214518,8.695883204566202
forestFires,1,NNET,Original,512.0793284590707,11.183368013804044
forestFires,1,NNET,RO,1504.2043839360122,34.775325360363425
forestFires,1,NNET,Hardness-RO,583.1554467590186,10.832855036567905
forestFires,1,XGB,Original,947.3302258422907,16.855634911300864
forestFires,1,XGB,RO,1316.4449421736265,23.762823885488686
forestFires,1,XGB,Hardness-RO,586.1335985567325,10.247423885827168
forestFires,1,RF,Original,695.919746565427,15.411647692307694
forestFires,1,RF,RO,1624.6748089845905,27.06076274189891
forestFires,1,RF,Hardness-RO,585.1383268166392,10.422901495567187
forestFires,1,BAGGING,Original,787.3395686837607,15.79705769230769
forestFires,1,BAGGING,RO,1450.147774073499,25.554146863462602
forestFires,1,BAGGING,Hardness-RO,1113.000803042438,14.2982505145593
forestFires,2,SVR,Original,7057.9593263323995,20.281056992343046
forestFires,2,SVR,RO,6784.408565634057,23.075050739601956
forestFires,2,SVR,Hardness-RO,7061.01853498622,20.326751150442007
forestFires,2,NNET,Original,6750.247584004827,25.560805596615396
forestFires,2,NNET,RO,7121.726382172787,45.06261771232742
forestFires,2,NNET,Hardness-RO,6935.073095231776,20.903767642848003
forestFires,2,XGB,Original,7063.347097989625,26.22490107575539
forestFires,2,XGB,RO,50744.29289584336,70.01303223521663
forestFires,2,XGB,Hardness-RO,7044.399024040484,21.469294914288017
forestFires,2,RF,Original,7486.424916611134,29.981001073717948
forestFires,2,RF,RO,18796.850311199574,56.3526150324649
forestFires,2,RF,Hardness-RO,6977.106583861422,21.462242182571288
forestFires,2,BAGGING,Original,7536.353890269229,29.440339743589746
forestFires,2,BAGGING,RO,19603.927879229406,55.24190742275555
forestFires,2,BAGGING,Hardness-RO,7020.150338298203,22.06587384156702
forestFires,3,SVR,Original,1081.069064504937,11.824113042042399
forestFires,3,SVR,RO,958.1297786043134,14.663852681356339
forestFires,3,SVR,Hardness-RO,1091.4792316406156,11.815841629260046
forestFires,3,NNET,Original,1047.7880565578998,18.405560988155468
forestFires,3,NNET,RO,3406.877247442277,51.42627665587687
forestFires,3,NNET,Hardness-RO,981.0703024806468,13.572334472864801
forestFires,3,XGB,Original,6303.8005371411155,24.945292405624993
forestFires,3,XGB,RO,9070.932710070372,33.18283897790805
forestFires,3,XGB,Hardness-RO,1008.0355321775611,13.170212496991441
forestFires,3,RF,Original,1965.5124217328917,19.491496347665276
forestFires,3,RF,RO,5476.105155383479,34.18789527948683
forestFires,3,RF,Hardness-RO,1018.4765232178931,12.909818249946603
forestFires,3,BAGGING,Original,2466.2982931165047,20.035407766990296
forestFires,3,BAGGING,RO,6746.635581750302,35.418335557537674
forestFires,3,BAGGING,Hardness-RO,1003.8896431960396,12.987674769402773
forestFires,4,SVR,Original,201.35156214713933,6.0052753674163295
forestFires,4,SVR,RO,199.0566230942437,10.544471207556606
forestFires,4,SVR,Hardness-RO,204.9533157146795,6.038448209064885
forestFires,4,NNET,Original,218.47010421735092,10.295045791910324
forestFires,4,NNET,RO,1882.2648663683992,37.05035907227445
forestFires,4,NNET,Hardness-RO,210.9564913196556,7.977468062224663
forestFires,4,XGB,Original,2817.5901241184756,21.67484815204028
forestFires,4,XGB,RO,11520.580447766055,37.119482532016285
forestFires,4,XGB,Hardness-RO,231.24992683884648,8.580956368379711
forestFires,4,RF,Original,923.5826843841568,18.35345428802589
forestFires,4,RF,RO,2462.0335824966705,30.751385002989586
forestFires,4,RF,Hardness-RO,236.55710954951206,9.58201900479831
forestFires,4,BAGGING,Original,836.5898589505179,18.763875404530747
forestFires,4,BAGGING,RO,3305.559250945475,32.25328787458481
forestFires,4,BAGGING,Hardness-RO,252.2776759666408,9.7128488187316
forestFires,5,SVR,Original,12040.563771913283,17.358293999071197
forestFires,5,SVR,RO,11785.036064618202,23.795786889701162
forestFires,5,SVR,Hardness-RO,12057.813739505482,17.32348614832851
forestFires,5,NNET,Original,11805.572406816615,23.764845331772957
forestFires,5,NNET,RO,11848.296769268683,37.34847914834529
forestFires,5,NNET,Hardness-RO,11832.35359353868,21.525304495402537
forestFires,5,XGB,Original,12077.562922739153,23.67381532585447
forestFires,5,XGB,RO,11490.856776128241,28.238466100961837
forestFires,5,XGB,Hardness-RO,12050.812774626349,18.53796107379534
forestFires,5,RF,Original,11550.082827770162,22.874467374017556
forestFires,5,RF,RO,11773.174208150722,32.909213331047695
forestFires,5,RF,Hardness-RO,12026.430451543563,18.966072252958835
forestFires,5,BAGGING,Original,11198.277234419678,23.475467868700875
forestFires,5,BAGGING,RO,13326.117067515786,38.30985341808632
forestFires,5,BAGGING,Hardness-RO,12036.63530821446,18.993857653539333
